country,city,lat,lng,population
Paraguay,Francisco Caballero Álvarez,-24.1533,-54.6672,8884
United States,London Grove,39.8327,-75.8155,8884
France,Nangis,48.5556,3.0153,8883
Morocco,Smimou,31.2167,-9.7000,8883
Canada,L’Epiphanie,45.8483,-73.5061,8883
United Kingdom,Ifield,51.1234,-0.2073,8882
India,Rewāhi,26.2698,87.2124,8882
Philippines,San Antonio,12.4140,124.2790,8882
United States,Bainbridge,41.3855,-81.3478,8882
Trinidad and Tobago,Rio Claro,10.3042,-61.1708,8881
Colombia,Carmen de Apicalá,4.1500,-74.7333,8880
Colombia,Sucre,2.0383,-76.9253,8880
India,Palangavāngudi,10.7244,78.8108,8880
United States,Village St. George,30.3598,-91.0672,8880
Finland,Halikko,60.3972,23.0778,8879
India,Majhariyā Sheikh,26.7356,84.6420,8879
United States,Lansdowne,39.2365,-76.6659,8879
Switzerland,Oberriet,47.3164,9.5664,8878
India,Kurichchi,11.7276,78.4102,8878
India,Polakala,13.3206,78.7990,8878
Romania,Liteni,47.5200,26.5319,8878
Bulgaria,Tutrakan,44.0390,26.6194,8877
India,Makaya,25.2710,87.8897,8877
India,Gurmaila,25.4829,87.3490,8877
Colombia,Teruel,2.7500,-75.5667,8876
India,Alwa Tirunagari,8.6100,77.9400,8876
Switzerland,Zuchwil,47.2056,7.5597,8875
India,Khem Karan Saray,25.1233,84.8117,8875
India,Bālumāth,23.8298,84.7888,8875
India,Nānan,25.0905,85.5031,8875
India,Bhagatpur,25.4098,86.3076,8875
France,Monistrol-sur-Loire,45.2933,4.1728,8874
India,Padakanti,18.6942,78.2842,8874
Colombia,Alvarado,4.5667,-74.9500,8873
India,Kharsod B,23.2225,75.3860,8873
India,Mosrāh,18.6155,77.9718,8873
Germany,Ortenberg,50.3558,9.0553,8872
Brazil,Pedras de Maria da Cruz,-15.6069,-44.3908,8871
India,Khandrauli,29.3888,77.2793,8871
Moldova,Camenca,48.0333,28.7000,8871
Spain,Silleda,42.7000,-8.2333,8870
India,Bhatauliā,26.4771,84.7789,8870
India,Āgadāllanka,16.7123,81.2732,8870
Italy,Minerbio,44.6175,11.4717,8870
United States,Warrenton,38.8187,-91.1385,8870
India,Ghorbanki,26.5697,86.0484,8869
Mali,Diamou,12.1469,-7.2544,8869
Mexico,Tataltepec de Valdés,16.3064,-97.5461,8869
United States,East York,39.9687,-76.6755,8868
Switzerland,Unterägeri,47.1386,8.5844,8867
Czechia,Dobříš,49.7811,14.1672,8867
India,Mallāram,18.7540,78.1120,8867
India,Gangapatnam,14.5237,80.1521,8867
India,Dāra,26.1546,86.4483,8867
United States,Blacklick Estates,39.9049,-82.8655,8867
United States,Clayton,39.6627,-75.0782,8867
Côte d’Ivoire,Papara,10.6167,-6.2500,8866
United Kingdom,Angmering,50.8288,-0.4846,8866
India,Kambūr,10.1599,78.3264,8866
India,Golakpur,25.1777,85.0728,8866
India,Chiranellūr,10.6344,76.1378,8866
Philippines,Hunduan,16.8300,121.0000,8866
Argentina,Maipú,-36.8667,-57.8667,8865
India,Kanakpur,24.4976,88.0361,8865
India,Aināpur,16.4800,74.7800,8865
India,Katahra,26.2235,87.0643,8865
Italy,Teolo,45.3500,11.6667,8865
Canada,West Perth,43.4700,-81.2000,8865
India,Ratanpur,26.5091,85.1259,8864
Mexico,Ayapango,19.1264,-98.8028,8864
United States,Olney,38.7285,-88.0839,8864
Greece,Kos,36.8500,27.2333,8863
India,Mannamangalam,10.4944,76.3361,8863
India,Muriyād,10.3667,76.2667,8863
Morocco,Lambarkiyine,33.2000,-7.5000,8863
Congo (Brazzaville),Kéllé,-0.0608,14.4878,8862
Italy,Sorisole,45.7375,9.6564,8862
Portugal,Ponta do Sol,32.6811,-17.1042,8862
United States,Clanton,32.8444,-86.6233,8862
United States,Whippany,40.8233,-74.4184,8862
United States,Collingdale,39.9151,-75.2776,8862
India,Pullalacheruvu,16.1589,79.3986,8861
India,Sirikonda,17.1667,79.7000,8861
India,Jogiāra,26.4083,85.7500,8861
India,Gondauli,27.8300,77.8800,8861
Italy,Viagrande,37.6167,15.1000,8861
Libya,Al Abraq,32.7899,22.0005,8861
United States,Signal Mountain,35.1448,-85.3457,8861
United States,Larkfield-Wikiup,38.5130,-122.7536,8861
United States,Bee Cave,30.3084,-97.9629,8861
Chile,Rocas de Santo Domingo,-33.6358,-71.6281,8860
Italy,Striano,40.8167,14.5667,8860
United States,North Cornwall,40.3134,-76.4515,8860
Australia,Yanchep,-31.5500,115.6340,8859
Colombia,González,8.4000,-73.3333,8859
Brazil,Japurá,-1.8261,-66.5989,8858
Bulgaria,Devnya,43.2180,27.5580,8857
Bolivia,Achacachi,-16.0444,-68.6850,8857
Eritrea,Ak’ordat,15.5500,37.8833,8857
India,Vannikkonendal,8.9959,77.6245,8857
Italy,Pandino,45.4000,9.5500,8856
India,Amtala,26.1000,91.3900,8854
India,Sulahpet,17.4014,77.3472,8853
United States,Pleasant Hill,38.8059,-94.2652,8853
United Kingdom,Burnham on Crouch,51.6284,0.8145,8852
Switzerland,Kilchberg,47.3247,8.5492,8851
India,Mandalavādi,12.6073,78.6055,8851
India,Sakaddi,25.5771,84.7554,8851
Pakistan,Gilgit,35.9208,74.3083,8851
Ukraine,Monastyryshche,48.9900,29.8011,8851
United States,Harwood Heights,41.9663,-87.8057,8851
Cuba,Australia,22.4989,-81.1349,8850
India,Keora,25.4374,85.0726,8850
India,Kadiyadda,16.8774,81.5149,8850
India,Khetko,23.7554,85.9122,8850
Morocco,Aït Ouaoumana,32.7128,-5.8042,8850
Switzerland,Landquart,46.9497,9.5667,8849
India,Shankarpur,26.1821,87.1552,8849
Germany,Kressbronn am Bodensee,47.5958,9.6000,8847
Finland,Saarijärvi,62.7050,25.2583,8847
United Kingdom,Cockermouth,54.6613,-3.3620,8847
India,Malangām,34.4383,74.5575,8847
Italy,Aradeo,40.1333,18.1333,8847
Morocco,Aït Hadi,31.3942,-8.7725,8847
India,Jaimalpura,28.9619,75.9569,8846
India,Karariyā,26.5249,84.7910,8846
Mauritius,Moka,-20.2190,57.4960,8846
Thailand,Ban Pong Tao,18.8333,99.9500,8846
India,Tirumalaippatti,11.0000,21.0000,8845
Germany,Bersenbrück,52.5333,7.9167,8844
India,Sewāri,25.1000,73.2830,8844
India,Kālkuni,14.6000,74.8333,8844
India,Duvvūru,14.5507,79.8331,8844
India,Nimmekal,17.2372,79.6633,8844
Italy,Casorate Primo,45.3167,9.0167,8844
United States,Marina del Rey,33.9765,-118.4486,8844
"Gambia, The",Bansang,13.4333,-14.6500,8843
Netherlands,Zoeterwoude,52.1333,4.5000,8843
Turkey,Şabanözü,40.4825,33.2836,8843
Finland,Orivesi,61.6750,24.3583,8842
India,Nellutla,17.7034,79.1956,8842
India,Pallippatti,11.8722,77.8970,8842
Pakistan,Drazinda,31.7069,70.1352,8842
Brazil,Caturama,-13.3289,-42.2908,8841
India,Madnūr,18.5000,77.6333,8841
United States,Thief River Falls,48.1108,-96.1778,8841
United States,Andalusia,31.3102,-86.4781,8841
United States,Pearsall,28.8915,-99.0975,8841
India,Chak Habib,25.7238,85.8789,8840
Iran,Pā’īn Chāf,37.2294,50.2544,8840
United States,Bloomingdale,36.5793,-82.5096,8840
United States,Panthersville,33.7059,-84.2763,8840
Germany,Ergoldsbach,48.6833,12.2000,8839
Slovakia,Smižany,48.9584,20.5177,8838
Thailand,Ban Noen Kum Nueng,16.5500,100.4167,8838
Germany,Garching an der Alz,48.1167,12.5833,8837
India,Vinjam,13.2544,79.2630,8837
Thailand,Ban Muang Kham,19.5008,99.7466,8837
Denmark,Sæby,57.3319,10.5225,8836
India,Timmapuram,17.1036,81.0781,8836
India,Madanāncheri,12.7034,78.5991,8836
South Africa,Machadodorp,-25.6667,30.2500,8835
Brazil,Armazém,-28.2619,-49.0178,8834
Colombia,Ospina,1.0581,-77.5664,8834
Germany,Weilmünster,50.4333,8.3667,8834
Nicaragua,El Realejo,12.5333,-87.1667,8834
United States,Pitman,39.7335,-75.1306,8834
United States,Rockwood,37.4630,-77.5744,8834
Brazil,Potengi,-7.0908,-40.0269,8833
Brazil,Urânia,-20.2458,-50.6428,8833
India,Sānwas,25.1795,85.7148,8833
Iran,Moslem Ebn-e ‘Aqīl,32.0561,48.3056,8833
Canada,Campbellton,48.0050,-66.6731,8833
Germany,Mühlhausen,49.2475,8.7239,8832
India,Bīrpur,32.6617,74.9518,8832
Syria,Al Buwayḑah,33.4259,36.3205,8832
United States,St. Pete Beach,27.7235,-82.7387,8832
Chile,San Juan de la Costa,-40.5167,-73.4000,8831
United States,Winslow,35.0243,-110.7095,8831
United States,Bayport,40.7461,-73.0546,8831
United States,Jackson,39.9057,-76.8796,8831
Azerbaijan,Qızılhacılı,40.5772,46.8578,8830
United Kingdom,Cumnock,55.4529,-4.2638,8830
India,Ablu,30.3391,74.7879,8830
India,Tāmganj,26.2478,87.1569,8830
Uruguay,Piriápolis,-34.9000,-55.2833,8830
Austria,Maria Enzersdorf,48.1000,16.2833,8829
United States,Upper Makefield,40.2941,-74.9250,8829
France,Pibrac,43.6175,1.2856,8828
India,Hamsāvaram,17.2938,82.4942,8828
Italy,Tirano,46.2164,10.1689,8828
Germany,Lienen,52.1461,7.9739,8827
Finland,Muhos,64.8000,26.0000,8827
France,Golbey,48.1967,6.4381,8827
France,Velaux,43.5286,5.2564,8827
Mali,Kaï,10.9667,-5.7000,8827
Vietnam,Côn Đảo,8.6931,106.5767,8827
United Kingdom,Hucclecote,51.8500,-2.1800,8826
United Kingdom,Higham Ferrers,52.3057,-0.5844,8825
India,Mahāgaon,17.5211,76.9150,8825
Bolivia,Reyes,-14.2958,-67.3353,8824
Switzerland,Neuenhof,47.4469,8.3292,8824
France,Le Portel,50.7075,1.5744,8824
India,Satwār,26.2163,84.5120,8824
India,Rāmgarh,25.2889,83.6535,8824
Italy,Missaglia,45.7000,9.3333,8824
Algeria,Bouati Mahmoud,36.5833,7.3333,8823
France,Roquevaire,43.3500,5.6053,8823
United States,Montecito,34.4384,-119.6309,8823
Brazil,Sabáudia,-23.3178,-51.5528,8822
Germany,Memmelsdorf,49.9328,10.9533,8822
Argentina,Balneario Monte Hermoso,-38.9833,-61.3000,8821
India,Jonnagiri,15.2303,77.5714,8821
India,Chakla Waini,25.9081,85.6836,8821
India,Kodavatipūdi,17.4887,82.6046,8821
Japan,Sekimachi,33.0597,130.5439,8821
Colombia,Entrerríos,6.5667,-75.5167,8820
Morocco,Arbaa Sahel,29.5993,-9.8770,8820
United States,Carbondale,41.5714,-75.5048,8820
Germany,Sonsbeck,51.6089,6.3769,8819
United States,Woodmoor,39.1063,-104.8456,8819
India,Valasa,14.1632,76.9469,8818
India,Kukraun,25.7647,87.1847,8818
Romania,Baciu,46.7928,23.5250,8818
India,Bāsmanpur,26.6433,84.9789,8817
India,Vadapalanji,9.9266,78.0096,8817
Italy,Albinea,44.6167,10.6000,8817
Syria,Ḩīsh,35.5479,36.6436,8817
India,Adigoppula,16.4402,79.6235,8816
Italy,Soresina,45.2865,9.8570,8816
Brazil,São Sebastião do Curral,-20.2758,-45.0050,8815
Germany,Neuhaus am Rennweg,50.5167,11.1500,8815
Madagascar,Mahela,-19.4944,48.4866,8815
Thailand,Takua Pa,8.8705,98.3438,8815
Argentina,Yacimiento Río Turbio,-51.5333,-72.3000,8814
India,Rangvāsa,22.6435,75.7886,8814
Mali,Baramandougou,13.6000,-4.6000,8814
Thailand,Ban Si Don Chai,20.1300,100.3614,8813
Spain,San Martín de Valdeiglesias,40.3640,-4.4010,8812
France,Le Teil,44.5458,4.6831,8812
India,Mānsong,27.1628,88.5661,8812
Ukraine,Horodenka,48.6675,25.5003,8812
Benin,Takouta,10.3000,1.2000,8811
Germany,Naunhof,51.2778,12.5883,8811
Spain,Hoyo de Manzanares,40.6333,-3.8833,8811
France,Paramé,48.6603,-1.9792,8811
India,Bārun,24.8602,84.2232,8811
India,Sorala,19.1297,84.7506,8811
United States,Schuylkill,40.1086,-75.4982,8811
Iran,Jolfā,38.9386,45.6253,8810
Italy,Porto Santo Stefano,42.4353,11.1175,8810
United States,Park Forest Village,40.7996,-77.9084,8810
Brunei,Kampong Tunah Jambu,4.9957,115.0019,8809
France,Saint-Jean-de-Monts,46.7936,-2.0587,8809
Hungary,Nagykovácsi,47.5800,18.8800,8809
Lesotho,Mokhotlong,-29.2885,29.0656,8809
Poland,Bolszewo,54.6242,18.1753,8808
United States,Fort Valley,32.5520,-83.8817,8808
Switzerland,Hünenberg,47.1761,8.4264,8807
India,Mālipākar,25.3567,87.9005,8807
Romania,Ineu,46.4258,21.8369,8807
United States,Savoy,40.0600,-88.2552,8807
United States,Aransas Pass,27.8876,-97.1136,8807
Benin,Mousoulou,7.3899,1.9367,8806
Ecuador,San Miguel,-1.7000,-79.0333,8806
Ireland,Lusca,53.5281,-6.1692,8806
Italy,Ala,45.7607,11.0046,8806
Philippines,Tagapul-an,12.0500,124.1500,8805
Russia,Nartan,43.5167,43.7000,8805
United States,Baxter,46.3426,-94.2793,8804
Albania,Rrëshen,41.7667,19.8833,8803
Brazil,Caapiranga,-3.3167,-61.2000,8803
Spain,Playa de Aro,41.8176,3.0683,8803
India,Iklod,26.0222,77.3208,8803
India,Dhobipet,17.4716,78.0870,8803
United States,Boonton,40.9047,-74.4048,8803
United States,Brownfield,33.1757,-102.2730,8803
United States,Valley Cottage,41.1162,-73.9433,8803
United States,Pittsgrove,39.5404,-75.1291,8803
Brazil,Alvorada,-12.4800,-49.1250,8802
Cameroon,Akom II,2.7833,10.5667,8802
France,Périgny,46.1533,-1.0953,8802
India,Ranjal,18.7458,77.9483,8802
Colombia,Tausa,5.1964,-73.8875,8801
India,Tillaivilāgam,10.4127,79.5547,8801
Portugal,Rabo de Peixe,37.8100,-25.5856,8801
Slovakia,Bernolákovo,48.1992,17.3003,8801
Tunisia,Beni Hassane,35.5700,10.8200,8801
Uzbekistan,Angor,37.4639,67.1500,8801
United States,Bath,43.9346,-69.8346,8801
India,Dehri,25.4252,83.8201,8800
Japan,Taragi,32.2642,130.9358,8800
Ukraine,Hlevakha,50.2622,30.2894,8800
Uzbekistan,G‘ozg‘on,40.5944,65.4964,8800
Slovakia,Veľké Kapušany,48.5500,22.0833,8799
United States,Madison Park,40.4454,-74.2966,8798
United States,Highland Park,42.4052,-83.0977,8798
India,Penugolanu,16.9771,80.4369,8797
India,Vanduvāncheri,10.4292,79.6498,8797
Morocco,Tissint,29.9006,-7.3203,8797
Norway,Ulstein,62.3564,5.8539,8797
Romania,Cristuru Secuiesc,46.2917,25.0353,8797
United States,Paloma Creek South,33.2100,-96.9325,8797
Germany,Waldenbuch,48.6372,9.1317,8796
Germany,Großenlüder,50.5833,9.5333,8796
Honduras,San Ignacio,14.6574,-87.0367,8796
India,Madhuban,25.8838,86.8176,8796
India,Bommayapālaiyam,11.9922,79.8499,8796
Italy,Uta,39.2883,8.9576,8796
India,Gopālpur,19.2586,84.9052,8795
India,Maisaram,17.1329,78.4367,8795
Mexico,Santa María Xadani,16.3667,-95.0167,8795
United States,Hernando,28.9451,-82.3781,8795
United Kingdom,Alfreton,53.0970,-1.3800,8794
India,Gudibanda,13.6700,77.7000,8794
India,Baikunthapur,22.9808,88.2058,8794
United States,Monmouth,40.9140,-90.6425,8794
United States,Whitehouse,32.2222,-95.2210,8794
Belgium,Lichtervelde,51.0333,3.1333,8793
Germany,Obertraubling,48.9658,12.1669,8793
India,Puraini,26.0607,87.0331,8793
Mali,Ntossoni,12.6383,-5.5789,8793
Netherlands,Strijen,51.7422,4.5514,8793
Romania,Haţeg,45.6075,22.9500,8793
Thailand,Chok Chai,14.7333,102.1667,8793
Afghanistan,Chīchkah,37.0706,69.2983,8792
United Kingdom,Branston,52.7870,-1.6590,8792
United States,Hoquiam,46.9863,-123.9022,8792
United Kingdom,Hornsea,53.9108,-0.1676,8791
India,Gudivāda,17.3974,82.7908,8791
India,Rautara,25.6630,87.5378,8791
Netherlands,Abcoude,52.2700,4.9700,8791
United States,Fort Irwin,35.2477,-116.6834,8791
Austria,Engerwitzdorf,48.3397,14.4256,8790
Brazil,Lontra,-15.9073,-44.3038,8790
Switzerland,La Grande Racine,46.9068,6.7633,8790
Canada,Bridgewater,44.3700,-64.5200,8790
Cuba,Falla,22.1710,-78.7872,8789
Germany,Volkach,49.8667,10.2167,8789
India,Miyār,13.1945,75.0484,8789
Nicaragua,Kukrahill,12.2500,-83.7500,8789
Germany,Efringen-Kirchen,47.6556,7.5658,8788
Germany,Schleiz,50.5833,11.8167,8788
Germany,Heek,52.1167,7.0997,8788
India,Varatanapalli,12.5828,78.3020,8788
India,Gholia Kalān,30.6726,75.1800,8788
Italy,Porcari,43.8415,10.6163,8788
Brazil,Treze Tílias,-27.0019,-51.4058,8787
Algeria,El Outaya,35.0333,5.6000,8787
France,Longvic,47.2886,5.0644,8787
India,Khānāpur,17.9004,79.9277,8787
United States,Hope,33.6682,-93.5895,8787
Germany,Bad Bergzabern,49.1028,7.9991,8786
France,Sarlat-la-Canéda,44.8928,1.2153,8786
Indonesia,Tlagasana,-7.1786,109.5057,8786
Japan,Soeda,33.5719,130.8539,8786
United States,Dock Junction,31.2031,-81.5155,8786
India,Sowān,25.5540,84.2334,8785
India,Madhubani,26.3272,87.0160,8785
Italy,La Loggia,44.9577,7.6673,8785
Niger,Toulou,14.1688,5.1990,8785
Belgium,Koekelare,51.0833,2.9667,8784
India,Dharāwat,25.0592,85.0420,8784
Thailand,Ban Sai Yoi,16.4167,100.6000,8784
Italy,Costa Volpino,45.8306,10.0992,8783
South Africa,Cofimvaba,-32.0025,27.5806,8783
France,La Chapelle d’Armentières,50.6736,2.8961,8782
United States,Dunn Loring,38.8945,-77.2315,8782
Albania,Belsh,40.9833,19.8833,8781
Algeria,Chahana,36.6794,5.9572,8781
India,Bhāsaula Dānāpur,25.5509,85.0308,8781
India,Garsekurti,18.5083,78.9774,8781
United States,Topanga,34.0965,-118.6053,8781
United Kingdom,Cherry Hinton,52.1849,0.1760,8780
United Kingdom,Annan,54.9830,-3.2660,8780
Honduras,Nueva Ocotepeque,14.4355,-89.1845,8780
India,Kampel,22.6167,76.0500,8780
India,Bachchannapet,17.7883,79.0349,8779
India,Yelandūr,12.0700,77.0300,8779
India,Kūnimedu,12.0885,79.8940,8779
Australia,Moe,-38.1722,146.2678,8778
India,Bundehra,25.3776,86.7376,8778
United States,Edgemere,39.2273,-76.4590,8778
United States,Maysville,38.6455,-83.7911,8778
Morocco,Brikcha,34.9667,-5.5833,8777
France,Saint-Paul-Trois-Châteaux,44.3497,4.7690,8776
United Kingdom,Cowley,51.5280,-0.4810,8776
India,Adiyakkamangalam,10.7626,79.6775,8776
Iran,Komījān,34.7181,49.3250,8776
India,Deodora,22.6149,80.3616,8775
Czechia,Lovosice,50.5150,14.0511,8774
India,Somarasampettai,10.8125,78.6342,8774
India,Kusumbe,20.9167,74.6500,8774
United States,Highland Park,32.8311,-96.8012,8774
Brazil,Pereiras,-23.0761,-47.9758,8773
United Kingdom,Cinderford,51.8225,-2.4989,8773
Italy,Gessate,45.5500,9.4333,8773
Morocco,Mtal,32.4908,-8.3781,8773
Brazil,Neves Paulista,-20.8458,-49.6300,8772
Italy,Luzzi,39.4500,16.2833,8772
Madagascar,Amberomanga,-19.2389,46.6152,8772
Russia,Aleksandrov Gay,50.1333,48.5500,8772
Sweden,Brevik,59.3500,18.2000,8772
India,Paratdiha,24.1638,86.3070,8771
United States,Guntersville,34.3671,-86.2637,8771
United States,Redlands,39.0886,-108.6582,8771
United States,South Londonderry,40.2424,-76.5432,8771
Canada,Coaldale,49.7333,-112.6167,8771
India,Muturkha,24.1044,86.2855,8770
France,La Ferté-Bernard,48.1875,0.6553,8769
Russia,Aleksandrovsk-Sakhalinskiy,50.9000,142.1500,8769
Turkey,Şefaatlı,39.5017,34.7522,8769
United States,Brighton,40.7023,-80.3677,8769
Brazil,Vicentinópolis,-17.7350,-49.8058,8768
India,Kirrāyach,26.6322,78.3423,8768
Trinidad and Tobago,Cunupia,10.5500,-61.3667,8768
Germany,Ottobeuren,47.9414,10.2994,8767
India,Chinna Mupparam,17.6319,79.8411,8767
India,Hirni,25.8323,86.2806,8767
Algeria,Boukhralfa,36.6144,5.0872,8766
India,Srīrāmapuram,16.1800,80.2900,8766
India,Hardiya,25.5301,84.4961,8766
Italy,Aragona,37.4074,13.6189,8766
Italy,Pizzo,38.7333,16.1667,8766
Germany,Roetgen,50.6500,6.2000,8765
India,Amtala,22.3669,88.2777,8765
United States,Marlborough,41.6337,-73.9904,8765
India,Īdupugallu,16.4609,80.7543,8764
Belgium,Bertrix,49.8555,5.2566,8763
India,Rāmpatti,26.3333,86.1500,8763
India,Vidapanakallu,15.0667,77.1833,8763
Iran,Āshtīān,34.5222,50.0069,8763
United States,Kennett,39.8374,-75.6808,8763
Colombia,Zapatoca,6.8167,-73.2667,8762
India,Abirāmam,9.4423,78.4399,8762
Japan,Ōtaki,35.2852,140.2454,8762
Mozambique,Marrupa,-13.1833,37.5000,8762
Italy,Borgo a Buggiano,43.8798,10.7284,8761
Indonesia,Galela,1.8236,127.8431,8760
India,Zūlakallu,16.4442,79.7874,8760
India,Pukkulam,9.2770,78.9938,8760
Switzerland,Fully,46.1333,7.1167,8759
Tanzania,Kibaya,-5.3014,36.5825,8759
India,Rāni Sāwargaon,18.9655,76.7493,8758
Thailand,Pa Mok,14.4899,100.4485,8758
United States,Graham,33.1017,-98.5779,8758
United States,Franklin,43.4499,-71.6691,8757
United States,North Haledon,40.9628,-74.1844,8757
Brazil,Riacho dos Machados,-16.0058,-43.0489,8756
Switzerland,Hombrechtikon,47.2533,8.7703,8756
Costa Rica,Pacuarito,10.1093,-83.4091,8756
India,Shiu,34.2372,74.3423,8756
India,Hiramandalam,18.6708,83.9505,8756
Venezuela,San Pedro de Coche,10.7772,-63.9311,8756
India,Dāmal,12.8860,79.5922,8755
India,Būdamangalam,12.3792,79.2308,8755
Brazil,Natividade,-11.7100,-47.7228,8754
Switzerland,Lachen,47.1911,8.8567,8754
India,Angichettippālaiyam,11.7742,79.5255,8754
China,Daping,24.6501,112.1693,8753
Iran,Banak,27.8714,52.0272,8753
Mexico,San Juan Ixcaquixtla,18.4500,-97.8167,8752
United States,Coffeyville,37.0519,-95.6180,8752
India,Pasivedalajimma,16.9952,81.7000,8751
India,Tilvalli,14.6268,75.2310,8750
Serbia,Sremski Karlovci,45.2000,19.9333,8750
Ukraine,Kozova,49.4319,25.1594,8750
United States,Altoona,44.8029,-91.4385,8750
Colombia,Buenavista,9.3333,-74.3000,8749
India,Reddipalle,14.1998,78.0104,8749
Italy,Sant’Angelo in Lizzola,43.8270,12.8025,8749
Italy,Mozzate,45.6806,8.9494,8749
Italy,Coccaglio,45.5633,9.9783,8749
Kyrgyzstan,Shopokov,42.8547,74.3422,8749
India,Sānrha,25.7979,84.7504,8748
Italy,Castagneto Carducci,43.1667,10.6000,8748
Italy,Civitella in Val di Chiana,43.4053,11.7706,8748
Romania,Afumaţi,44.5250,26.2522,8748
United States,Benner,40.8698,-77.8153,8748
Italy,Roccastrada,43.0097,11.1683,8747
Tanzania,Rudewa,-10.1008,34.6836,8747
United States,Milton,47.2524,-122.3153,8747
India,Jabera,23.5582,79.6780,8746
India,Ranod,25.0748,77.8761,8746
Netherlands,Wervershoof,52.7300,5.1700,8746
Philippines,Tanudan,17.2814,121.2303,8746
Poland,Stary Sącz,49.5625,20.6364,8746
United States,Toppenish,46.3806,-120.3122,8746
Brazil,Leopoldo de Bulhões,-16.6189,-48.7439,8745
Germany,Flieden,50.4167,9.5667,8745
United Kingdom,Hadleigh,52.0453,0.9583,8745
India,Kanavāypudūr,11.9282,78.1832,8745
India,Rahta,25.9213,86.9734,8745
India,Pararia,26.3400,87.5896,8745
Morocco,Oulad Saïd,32.9676,-7.8133,8745
France,Notre-Dame-de-Gravenchon,49.4900,0.5719,8744
Mongolia,Höshööt,48.9408,89.1383,8744
Palau,Koror,7.3419,134.4792,8744
India,Teranikallu,15.6392,77.5303,8743
India,Dhanauli,26.0026,86.0251,8743
United States,Mascoutah,38.5192,-89.8045,8743
Costa Rica,Río Jiménez,10.2556,-83.5629,8742
United Kingdom,Sawbridgeworth,51.8140,0.1500,8742
India,Olalapādi,10.7979,76.8923,8742
India,Pullānvidudi,10.3590,79.0880,8742
India,Vadakādu,10.3418,79.0609,8742
Thailand,Nam Som,17.7704,102.1895,8742
Brazil,Comendador Levy Gasparian,-22.0289,-43.2050,8741
India,Hakka,25.9163,87.6474,8741
India,Pedda Nindrakolanu,16.7342,81.3941,8741
Italy,Parabita,40.0500,18.1333,8741
Ukraine,Nyzhnohirskyi,45.4436,34.7406,8741
Algeria,Lichana,34.7247,5.4325,8740
India,Rudravaram,15.2436,78.6050,8740
South Africa,Doornkop,-26.2328,27.7833,8740
United States,Temple Hills,38.8106,-76.9495,8740
India,Sanjāt,25.6046,86.0199,8739
Slovakia,Krompachy,48.9167,20.8744,8739
Brazil,Queimada Nova,-8.5789,-41.4189,8738
France,Le Petit-Couronne,49.3864,1.0283,8738
Italy,Lari,43.5689,10.5933,8738
United States,Lancaster,34.7248,-80.7804,8738
India,Mālaimārpuram,14.2096,79.3072,8737
India,Mirchpur,29.3160,76.1755,8737
Romania,Hârşova,44.6833,27.9519,8737
Russia,Kargopol,61.5000,38.9333,8737
Switzerland,Wattwil,47.2957,9.0830,8736
Switzerland,Bussy,46.5500,6.5500,8736
Turkey,Aktepe,36.7000,36.4833,8736
United States,Presque Isle,46.6868,-67.9874,8736
United States,Freeport,43.8556,-70.1009,8736
Australia,Moranbah,-22.0016,148.0533,8735
Benin,Igana,7.0333,2.7000,8735
Indonesia,Ranai,3.9333,108.3833,8735
India,Bhui,25.0894,85.3888,8735
India,Ekangar Sarai,25.2234,85.2298,8735
